pearson_r,spearman_rho,r2,r2_log,mae,rmse,rmsle,test_city,n_test
0.7956387635504555,0.8252173913043478,-1.3436745153019007,-1.0059665332306937,0.4923712207619482,0.536129551934007,0.24005762745503492,Dongguan,24
0.5787071939179785,0.551088754328615,0.1401613126854827,0.2656286100666033,0.495423695052023,0.6749654721397511,0.24247796117296272,Guangzhou,87
0.8814749890341698,0.8166666666666667,-0.015122982088468628,0.04474571222212098,0.22010064833610127,0.2524187176470445,0.09356483420189854,Huizhou,9
0.48033937986685216,0.2931256533818287,-2.4271462047805876,-3.0479830980185527,0.8458158907459765,0.9617625415602638,0.3778756260537243,Jiangmen,36
0.48806854617345563,0.6064052822582153,0.030030361719749377,0.059654402192709344,0.531884159604099,0.594178902468529,0.17368065284530268,Jieyang,18
0.4547196664395707,0.4757481940144479,-4.045495600496236,-5.533898527553625,0.26669411363033174,0.3641586935358591,0.151855810807196,Maoming,18
0.7752562053082724,0.6213434973627308,-0.9045329189672497,-0.27713524469895034,0.951022985206849,0.997745352453921,0.3767827312741856,Shantou,44
0.23279718452103698,0.12255152276396197,-2.559217606010272,-1.9137484282166115,0.8678484348981482,0.9874129464807277,0.43740067242423325,Shenzhen,70
