city_en,eta
Chaozhou,11.052393345044317
Dongguan,15.27297173526495
Foshan,13.712010682389867
Guangzhou,0.6699984524997928
Huizhou,3.031010712264448
Jiangmen,5.7879117672084135
Jieyang,5.7879117672084135
Maoming,3.760384739079474
Qingyuan,5.19636318041775
Shantou,11.052393345044317
Shenzhen,0.13296511785184978
Yangjiang,2.19341220593233
Zhanjiang,7.998142127869324
Zhaoqing,4.188463031715826
Zhongshan,13.712010682389867
Zhuhai,12.310586322885772
