city_cn,city_en,year,month,n_weeks,cases,tem,rhu,pre,Tm,Hm,Rm,m_hat_bi,m_hat_norm,pred_raw,pred_cases,beta_prime,eta,scale_factor
清远市,Qingyuan,2018,9,5,15,26.67017662079856,74.31195191992632,198.16262397238,22.00115062180121,75.00773621875433,189.55291084181772,1.2025986725790476,1.3362699167626209,4.201334498113197,6.563103606389032,0.8625525456799789,5.19636318041775,1.5621473627811584
清远市,Qingyuan,2018,10,4,5,21.9008125799152,71.32920200711888,72.93593582334377,22.00115062180121,75.00773621875433,189.55291084181772,0.894939662233619,0.9944139929872408,7.583395397356327,11.84638112090696,0.47633576875299355,5.19636318041775,1.5621473627811584
清远市,Qingyuan,2018,11,4,1,19.814391038847774,75.90468873239854,53.73936004337298,22.00115062180121,75.00773621875433,189.55291084181772,0.75679878515287,0.8409184815359138,2.557197506235729,3.9947193404766987,0.3135961864054587,5.19636318041775,1.5621473627811584
清远市,Qingyuan,2018,12,5,0,14.20009260963162,78.81656035313746,60.41983501131948,22.00115062180121,75.00773621875433,189.55291084181772,0.40034022317081136,0.44483883850123385,0.0519636318041775,0.081174850383427,0.0,5.19636318041775,1.5621473627811584
清远市,Qingyuan,2019,1,4,1,14.661599669619823,72.03277003818573,7.043043544261412,22.00115062180121,75.00773621875433,189.55291084181772,0.4281662867278487,0.4757578245944516,0.0519636318041775,0.081174850383427,0.0,5.19636318041775,1.5621473627811584
清远市,Qingyuan,2019,2,4,0,16.207617732019997,87.04650570920487,217.4488095042972,22.00115062180121,75.00773621875433,189.55291084181772,0.5236571581346617,0.5818626970642695,0.08942751863883999,0.13969896240172677,0.06438612927703188,5.19636318041775,1.5621473627811584
清远市,Qingyuan,2019,3,5,0,18.8794441298198,82.35329685762113,338.5074599330135,22.00115062180121,75.00773621875433,189.55291084181772,0.6953493587715738,0.7726388286908387,0.10860593351240339,0.16965847261878678,0.2443673102485274,5.19636318041775,1.5621473627811584
清远市,Qingyuan,2019,4,4,0,23.084943141315925,86.76016527084656,402.4246306905248,22.00115062180121,75.00773621875433,189.55291084181772,0.9731530740094678,1.0813209816830598,0.058149309675926596,0.09083779075779362,0.5720482610187754,5.19636318041775,1.5621473627811584
清远市,Qingyuan,2019,5,4,0,25.148080055328176,87.27488876147828,337.0238165527948,22.00115062180121,75.00773621875433,189.55291084181772,1.1071455479199221,1.2302069866668806,0.06107254830952559,0.09540432028005029,0.7404377152846261,5.19636318041775,1.5621473627811584
清远市,Qingyuan,2019,6,5,0,28.232956037539417,85.8488187348594,351.6056074345684,22.00115062180121,75.00773621875433,189.55291084181772,1.2960566852369064,1.4401159741736882,0.06611006065887595,0.10327365691156548,0.9823117796339567,5.19636318041775,1.5621473627811584
清远市,Qingyuan,2019,7,4,4,28.52167718652997,86.16699946713635,310.3111654410334,22.00115062180121,75.00773621875433,189.55291084181772,1.3127043709246526,1.4586140833729502,0.06660089031883734,0.10404040517044894,1.0035045377329779,5.19636318041775,1.5621473627811584
