week,temperature,bi,bi_normalized,observed_cases,predicted_cases,L,P,M_total,I_m,E_h,I_h,R0
163,18.335153336387357,3.364885088732468,0.9941711708087556,0.5440319165391034,3.1065365261733e-05,76708609.55924991,42652370.28242414,6192069.19848206,0.0025328958508445193,4.2410965253855595e-07,3.1065365261733e-05,0.00044610189083978314
164,19.581119300186366,3.3660896311218362,0.9945270585392273,0.49069545413330884,1.2572336188460735e-05,137845944.4560809,41745516.485257134,8207083.361968838,0.007248025973309974,2.0784471400117752e-06,1.2572336188460735e-05,0.001016499521938041
165,20.52487008158166,3.3670118992159943,0.9947995469977601,0.609102400674175,1.0474719970611048e-05,308512921.5686433,72018796.08915192,15556683.256903047,0.02298620727747318,1.0919351512269208e-05,1.047471997061105e-05,0.0022292275774223047
166,21.145246016525185,3.36733023081845,0.9948935995711982,0.9291211751089409,3.204089381171749e-05,834691847.1572108,183722400.04210404,41556903.217363514,0.08109248490822375,5.3220378028958975e-05,3.204089381171749e-05,0.0048260663589682635
167,21.62857127073995,3.3672315384119376,0.9948644404341861,1.2491399495437068,0.00014093696404700876,2237819274.154743,521640043.3972008,129351662.71356323,0.3085061905238225,0.0002452388704981536,0.00014093696404700876,0.010448664141862352
168,22.17197968017587,3.3669292306383087,0.9947751221765553,1.5691587239784726,0.0006321093931737675,5010946367.1255245,1324606172.3942518,387661148.60815585,1.1823126432669642,0.0010975647900400697,0.0006321093931737675,0.02241450811049616
169,22.972448852862012,3.3666366169655224,0.9946886680867433,1.9585148995407695,0.0027806821834435247,9560334449.135822,2859765390.6362534,1028207962.1280679,4.287449245001452,0.004747704739334381,0.0027806821834435247,0.04845011612743882
170,24.124977394864718,3.366502270322416,0.9946489747373571,2.8118982980334843,0.011983910937937674,17024157850.434965,5602018514.2742195,2493354457.661853,14.718875393451885,0.020186648159158143,0.011983910937937674,0.1048040910063182
171,25.44686711189984,3.3664984809773486,0.9946478551574836,3.665281696526199,0.050404574627784894,29351086734.63751,10415318092.431334,5717241898.212865,48.329245944213326,0.08380837222503199,0.050404574627784894,0.20093810888785246
172,26.708593885900964,3.366567813978893,0.9946683399198166,4.518665095018914,0.19168371691352637,46821443581.98474,17798763696.029556,11897184293.039656,142.516203112409,0.3035722658169975,0.19168371691352637,0.30773691436501005
173,27.680633598801656,3.366652834375624,0.9946934595970512,5.372048493511629,0.596099885960697,66300169660.87397,26846991241.256695,21284690866.751972,348.0466270806496,0.8577405120193848,0.596099885960697,0.3860337181272053
174,28.169523158262287,3.36670240192462,0.9947081045632002,5.841409362682614,1.4511621663991328,83448125756.16838,35669245747.65331,32395534824.2484,684.9261535241104,1.8465980367135655,1.451162166399133,0.4463901678084047
175,28.248312990205026,3.3667118982129933,0.9947109102863918,6.214764599523174,2.8547984560004833,97265802733.65456,43269978626.41335,43750986737.98293,1134.367457270855,3.2486888495703155,2.8547984560004838,0.5124245187787922
176,28.109505668271957,3.366697556049772,0.9947066728266195,6.5881198363637345,4.83924079131973,109392611336.29001,49905521417.84342,55226500733.33634,1690.6953142977982,5.086271394078835,4.83924079131973,0.5881185335532568
177,27.946167219632144,3.3666757065988056,0.994700217303273,6.961475073204294,7.465827906855255,120808020100.57002,55996163136.49929,67158874117.70122,2376.3375304556075,7.449447538128589,7.465827906855255,0.6636788810643433
178,27.945996901543076,3.366662261910084,0.9946962450065749,8.237283253950892,10.82259942961566,131477521025.73123,61664958610.47433,79418291817.40474,3210.1455664221116,10.3984546683343,10.82259942961566,0.7217329032369475
179,28.153961711072473,3.366661987465083,0.994696163920505,10.530751137400049,14.917354739362128,140861602905.24158,66771855372.202194,91057257162.09535,4163.777768443615,13.830464624134697,14.91735473936213,0.7501664479880119
180,28.460674164459498,3.366667594548189,0.9946978205596558,12.824219020849204,19.54574023513782,148158248335.08704,70984659095.38747,100690338179.21637,5145.60577727076,17.40952669238935,19.545740235137824,0.7502247544833986
181,28.749051097755665,3.366671193455427,0.9946988838737744,15.11768690429836,24.257366747647968,152658250918.73486,73926138149.151,107247398768.03636,6031.936928470193,20.656785873611017,24.25736674764797,0.733755232118709
182,28.90210384705274,3.3666649050551625,0.9946970259362554,19.14352308668756,28.518609549423335,154485653637.36523,75514687243.9455,110576177235.7032,6727.343113661091,23.211587607924866,28.518609549423335,0.7223313391127426
183,28.853488331248023,3.3666465161564267,0.994691592849388,33.81105024828109,32.058255613017536,155099074446.79916,76233951607.08966,112013715456.54906,7248.1561057921135,25.18669849477127,32.058255613017536,0.7343316306189396
184,28.670849128375835,3.3666288037557615,0.9946863596370663,48.478577409874624,35.10837930328053,156452516804.96713,76921485305.58215,113771629156.22252,7732.644339018546,27.14383389723079,35.10837930328053,0.7673031430967945
185,28.44373581560073,3.366626995505207,0.9946858253809109,63.14610457146816,38.185683762952166,159170221395.2898,78073378476.26509,117078709313.5628,8316.9331803702,29.531738425580787,38.185683762952166,0.8113783041903552
186,28.261697970087262,3.366656319056804,0.9946944891625423,77.8136317330617,41.749259098849954,162938988903.28885,79746752494.74121,122034709277.01962,9074.808283549912,32.55293143201732,41.749259098849954,0.8539841397942267
187,28.195981991765255,3.3667259570490993,0.9947150640358314,117.84104667473825,46.02594978769476,167072453362.0222,81725486459.4302,127938777957.61487,10005.203433536582,36.163218651190114,46.02594978769477,0.8834974045646399
188,28.186822813199626,3.366801822797606,0.994737478929068,163.81707726853296,50.95060143822033,170847197944.66077,83689478889.9639,133662804591.66841,11035.787005068514,40.09243543862393,50.95060143822033,0.9043243101325549
189,28.117362297592734,3.366830973417607,0.9947460916172437,209.7931078623277,56.32505001692711,174104813272.87286,85467366749.51161,138761637436.19238,12111.470205609661,44.189801131088345,56.32505001692711,0.9311507766558119
190,27.870506079680112,3.366760388004913,0.9947252368241289,255.7691384561224,62.13242105130013,177328743817.24646,87159715869.06966,143860495930.12158,13274.72040013459,48.6784805196331,62.132421051300135,0.9810417362572678
191,27.33394916796387,3.3665416513857798,0.9946606100582788,280.9823509645899,68.79224990019335,181333247241.46747,89070435699.35759,150417751373.69852,14702.797706188705,54.2462080450553,68.79224990019335,1.0608699977734426
192,26.516620366041032,3.3662429336037767,0.994572352480607,283.70251054728544,77.09925020450379,186080915100.81326,91257248910.06429,159774344653.13406,16665.130591497516,61.69306477792614,77.09925020450379,1.1295937650965249
193,25.555176197797543,3.366055234842497,0.9945168959962576,286.42267012998093,87.2981677208365,188834106621.1715,92739582359.70352,170548019529.39752,19225.794179743065,70.41908370253957,87.2981677208365,1.1103719621753139
194,24.592362454576048,3.3661754110666657,0.9945524026285303,289.1428297126765,97.73794453368208,185461718145.35004,91782201089.63849,177707884766.05405,21885.64263905401,77.4206864787748,97.73794453368208,0.9801133789554605
195,23.77077515797902,3.366799794407862,0.9947368796317507,283.87852087322426,104.75063651165294,174027670831.67844,87297771198.96695,175571640246.66867,23593.854910318,78.78707800220738,104.75063651165294,0.8037196013332074
196,23.166118726039763,3.367890757595389,0.995059209851313,233.36889097493705,104.94279512104389,157058994811.12228,79968269513.61528,162568079016.53455,23426.845356550457,73.25436792905165,104.9427951210439,0.6482758229425998
197,22.682134179971857,3.368809215905196,0.9953305726910895,182.85926107664983,97.78735857160916,139000284907.89658,71512772721.2927,142433923945.83664,21361.15579278379,63.123161395985676,97.78735857160916,0.5170511295914908
198,22.1953099953105,3.368820766382578,0.9953339853341128,132.3496311783626,84.99184996650962,120935207465.25063,62743049683.168175,119267320077.48344,17976.433261778842,50.63578919607714,84.99184996650962,0.3966373964068098
199,21.582134647590916,3.367191006072834,0.9948524649634167,81.8400012800754,68.75965737015899,102166050791.67863,53682891370.0924,95229640033.54474,13923.754423333712,37.30785524941256,68.75965737015899,0.2781392484486465
200,20.741923595705675,3.3635048805816106,0.9937633818004793,60.458480230840266,51.13744643973644,81558487381.32283,44040186249.667496,70963049225.62291,9725.932106171244,24.398295531497922,51.13744643973644,0.16650200875239435
201,19.732270887013907,3.359561646471424,0.9925983346833507,45.47093429481196,34.20343346626044,58969268151.87899,33816017824.776142,47197349940.24166,5861.927197113763,13.439521201428194,34.20343346626044,0.08330373942572061
202,18.67782733722521,3.358098681741996,0.9921660948535932,30.483388358783657,20.219042371556036,37703448373.18717,24073397156.734123,26814248890.29291,2901.528707193687,6.052934671463643,20.219042371556036,0.03569161545939265
203,17.70348521053177,3.361856742247411,0.9932764315557733,15.495842422755352,10.565175952793952,21390501471.770866,16057148466.26641,12764457099.770359,1139.667812627997,2.2487922975270886,10.565175952793952,0.013915109000978563
204,16.93159957312409,3.3733222781493923,0.9966639782181518,7.852193995381063,4.966601780620312,11145035412.985088,10261812922.395353,5215755930.829371,353.1849869495451,0.7170834994462522,4.966601780620312,0.005474000138470925
205,16.42333562675172,3.3888486231434074,1.0012513100806182,7.852193995381063,2.155467136849718,5724908054.64612,6426735810.261689,1991079848.784814,89.32782833032859,0.20678687742518886,2.155467136849718,0.0024174350626817837
206,16.177051401079844,3.398493890224097,1.0041010497339815,7.852193995381063,0.8850591879284362,3130320569.0253468,4001135485.270223,802850065.5466274,19.675793833508102,0.05627338579885918,0.8850591879284363,0.0012985333683743646
207,16.188244197232663,3.3920294589298265,1.0021911030169428,7.852193995381063,0.3502912094330857,1912827950.228343,2494798629.2912264,376350617.7071796,4.0941757601447835,0.014852356160104977,0.3502912094330857,0.0008959082287862066
208,16.452333710790743,3.3592597514674756,0.992509138380469,7.672983481697598,0.1353406631104264,1332968591.2059927,1567165183.739058,211589827.88185495,0.8962758795670193,0.0038709890350180024,0.1353406631104264,0.0008035785816562184
209,16.935476284453518,3.3024488575316715,0.975724091803997,6.552917771175917,0.05147982999130286,1065160285.3623939,1003774346.0721405,141031629.11747146,0.24675889620310262,0.0010136574464791482,0.05147982999130286,0.0009023922631410566
210,17.530718988475606,3.2549891257227457,0.9617018901850636,5.432852060654236,0.019388395682804403,974199840.267393,675483194.3402923,109209640.30573401,0.11303847236192009,0.0002775419724492739,0.019388395682804403,0.0011575415235017426
