temperature,humidity,precipitation,P_true,P_predicted
28.3962254437068,78.5122070180193,4.57835419771485,3.206928997324494,3.4302213
28.3649691876751,72.7095518207283,4.04404419136075,3.20183022869153,3.024789
25.6712584828328,65.0337028824833,3.4003468752992,2.12556520908027,1.9973708
22.2613618275608,68.250700073692,0.135714341532733,0.5216595957056541,0.2843018
15.766997696789,54.1137108792847,0.064609924964691,9.20405515633494e-05,0.20612277
15.6802961396087,71.0920412480169,0.279571847119633,7.969233065762978e-05,0.0007428138
17.0838777641278,73.2084444834445,0.863841718184461,0.0005052112301515058,0.021132609
17.8536742722266,77.6648439548912,1.83362831416332,0.0054993014312635724,0.05521109
23.2981142287424,80.1494658880501,2.96966283384279,0.9039989715773128,0.86865515
25.1758064516129,79.7346774193549,5.47226736972704,1.8536908808777401,2.2201371
27.5795,83.5966666666667,5.75230357142857,3.0046235641409758,2.9841483
29.2559653163528,78.7352391274895,4.0726798499563,3.255085492284146,3.2340145
28.7812903225807,77.7403225806452,5.94789785835152,3.250932571544788,3.2456474
26.7638333333333,73.125,3.43955570423463,2.6807791443198337,2.957797
26.2625457255115,69.5643950684189,0.882044415819318,2.438070295441486,1.979455
22.1683109243697,69.5167507002801,1.56514922336396,0.49354764861836964,0.30189124
16.8683660750576,63.317043761008,0.793820867670913,0.00040009320674191414,0.18276383
14.8355284552846,64.6751507998951,0.662221122302501,0.01,0.10835733
18.4721155083655,73.7327380952381,1.02225196528316,0.016085839555238925,0.17198671
19.1023367427223,80.6416076580121,0.891024783634931,0.037048533472695905,0.2550923
21.0872026776812,77.5370460048426,4.6509019133077,0.23874273916161673,0.42241624
26.2194535519126,75.0704784752765,4.10826088388174,2.416076189404492,2.1888175
28.0821778711485,81.866218487395,4.734918767507,3.1457425172672715,2.94831
29.9632258064516,74.041935483871,3.44195882074914,3.153470528689024,3.1639924
28.3476593354887,79.064052390429,5.88104454653067,3.1989104771043486,3.2232482
27.7752086834734,69.8479271708683,2.31883284509496,3.0655321071580737,2.9958673
25.2580238657225,65.0533831628639,0.73422859427144,1.898973918120304,1.930214
20.1317464985994,58.3548039215686,0.479837283055075,0.10824116661301135,0.03734114
18.1594194779388,67.7287445242289,0.71374870705092,0.009777791247919231,0.056498073
13.9310542229389,69.9104524972202,0.709463778767279,0.01,-0.04111848
12.0681308334113,66.4956606317745,0.449921762409622,0.01,0.02333655
19.3909677419355,69.3112903225806,1.05251273344652,0.051532400061832934,0.08635452
22.6247179462832,80.1592740703409,2.03164204456228,0.6412868193625804,0.6164443
25.1699992567818,78.9554960981048,3.59387959866221,1.8504933160249397,1.6530958
26.6055149084427,84.8728961501956,8.90694537815127,2.6070280953427774,2.7439578
28.4515430310055,79.2686177919443,6.30147145064922,3.2154020175111064,3.4657907
28.6005359019107,77.2176748385305,5.62597137690943,3.234669986970038,3.4104018
28.6718183916891,72.079830704117,4.66587039797875,3.24202560987957,3.196115
25.9596468079435,72.8437425029988,1.51392498091662,2.280554374163717,2.5183272
20.6793333333333,61.0816666666667,2.56135510435917,0.1736717054711701,0.44401804
16.4337524990004,60.434412041635,0.215270606579902,0.0002388747836991138,0.14543499
13.5098623131392,58.885051140834,0.266172614866511,0.01,0.018980404
20.14125,76.8910714285715,0.122217052313883,0.10918691819413533,0.062287472
18.2066306810609,79.672331067573,1.79796138687382,0.010592630072937878,0.16066255
21.562431372549,73.2701400560224,2.85238626149384,0.3350281253765972,0.56537396
25.2930068187779,72.1003933910307,1.69609839442561,1.9182419888117899,2.04404
27.7596638655462,79.4285714285714,3.66878137044291,3.0609632660781902,3.051196
29.0089430894309,76.8016260162601,3.33672328687573,3.2600076098478286,3.1779318
29.5539037718246,74.7740897029618,4.75549214529065,3.2282311604440714,2.9305744
29.0384745762712,70.5305084745763,2.57165177195686,3.26023547469453,2.885465
25.7617741935484,62.3306451612903,1.11533334466388,2.1746136302119257,2.2058184
18.8679863827321,66.2987107054904,0.604004666236541,0.027736195943542562,0.20576264
15.7506583559044,70.6882834456097,1.63574049666289,8.96143707600939e-05,-0.04535947
15.1988704190507,75.8676551013487,0.553072796694843,3.1454389724574126e-05,0.051569603
16.3512317772318,83.3350040950041,1.29279791154791,0.00021485913269483892,-0.07945464
19.0949593495935,72.9951219512195,0.554051217752437,0.03672399719280869,-0.01818786
20.234358974359,80.6769230769231,2.40587997885805,0.11878560567982598,0.2869121
25.4895161290323,79.008064516129,3.59201981432075,2.0262928349035247,2.2079635
26.5479595202399,82.4855322338831,4.54759538096639,2.5795043657809344,2.9290283
29.1612981904012,76.9236559139785,3.2559474584605,3.2588118177652716,3.058781
29.1090322580645,74.4048387096774,5.50818908831217,3.2598864803417174,3.2842171
27.7813333333333,79.7266666666667,6.63369295703026,3.067319201239619,3.0060375
24.135,65.0548387096774,2.43490198885772,1.2971716119488805,1.9734049
20.3427906976744,65.5131782945736,0.170324074074074,0.1307488756116137,0.4380106
16.3030508474576,61.5432203389831,0.324136781961807,0.00020169686738407672,0.0014550893
11.1756481481482,59.6185185185185,0.192285738226915,0.01,0.018247029
15.025,73.3089285714286,0.367587187800109,2.0843190689926452e-05,0.00017406627
16.4446807943489,66.565493802479,0.363214826034887,0.00024219903174294003,0.070134185
22.3551666666667,70.025,2.31415087913099,0.5510379826667078,0.45407405
25.0896774193548,78.4177419354839,3.22802814674257,1.8062932708361594,1.9064794
28.2248333333333,81.105,5.44610504201681,3.176249615899123,3.0368497
28.5588348462268,81.2548435171386,4.19219711232185,3.229804536858783,3.3671937
29.4323723072754,74.5503861265411,3.04374719813036,3.241972912964133,3.2874422
27.5328333333333,74.805,5.1415,2.9890406629329016,3.1844459
23.9415801206399,74.0899029635458,1.49580812485982,1.2006397316446042,1.5872589
22.0936666666667,74.705,1.37724413509551,0.4717345634840892,0.48529634
15.3473170731707,58.7512195121951,0.405994814305525,4.307880954423371e-05,0.18660499
12.9437078501932,80.3450219912035,0.953856014663279,0.01,0.08017542
14.533055682685,80.5226086956522,1.00987509357591,0.01,-0.07887957
18.0626016260163,81.1008130081301,0.850907023656702,0.008243473732085907,-0.092455365
23.1534166666667,83.83,4.89286659704817,0.843180665723896,0.7393561
26.614367951744,82.3042223970627,4.65587737127371,2.611229217723531,2.5461051
27.7794243697479,82.7259943977591,4.60052272013314,3.0667629817364985,3.1132991
28.5048387096774,81.2612903225806,4.05247730307829,3.222893573892686,3.516898
28.8409677419355,79.2177419354839,4.00565934781091,3.2545547181972467,3.5701478
27.270880952381,73.0335854341737,3.07531993971644,2.89444893869218,2.995784
24.5066981379491,69.6706792551796,2.3263578959506,1.4901890045555053,1.3650094
20.434,78.5183333333333,1.91225873015873,0.1414934006720531,0.20046271
15.6875,76.4166666666667,0.757857913205848,8.066978271951528e-05,0.14358379
15.275484911653,70.5686080516665,0.776446653564943,3.7134708360156875e-05,0.036494993
18.0371600376193,79.4643784845587,0.394914767800356,0.007869358035612374,0.10871222
19.7340485829959,78.6214574898786,2.24307692307692,0.07389474833470842,0.105581425
20.98975,82.915,3.20035416666667,0.22179854480365477,0.5073107
25.5413306451613,84.5221774193548,4.51066355344178,2.054682439445474,2.1741068
