week,temperature,observed,predicted,M,R0,a_T,b_T,c_T,b_vh,I_h,E_h
46,18.985186413200246,7.990335433012072,12.767332819091099,7000000.0,37.876090611869095,0.189376993156687,0.12063150985523988,0.3864405631126195,9.432785009900579,10.943428130649513,9.119523442912447
47,17.51443047456467,4.363455989418052,12.76733281411721,7000000.0,2.6022922407780817,0.12869476209517358,0.02784946968498889,0.2898922000140707,1.4798910950796953,10.94342812638618,9.119523442911902
48,16.322367762892533,2.039052957773523,12.76733281526812,7000000.0,0.024593692110119938,0.08191153554466117,0.001,0.21549835451906282,0.03382182384961251,10.943428127372675,9.119523442912046
49,15.489219711206214,1.932380032961934,12.767332815081613,7000000.0,0.0066558921734071064,0.050944304736050515,0.001,0.16614773666232613,0.021035246006152846,10.94342812721281,9.11952344291203
50,14.937292178012735,1.825707108150345,12.76733281567709,7000000.0,0.0019177410727582757,0.03135534959626277,0.001,0.1348393207561385,0.012946834700829135,10.943428127723221,9.119523442912092
51,14.577035259569934,1.7190341833387561,12.767332817684386,7000000.0,0.0005762796538689956,0.01900644765023166,0.001,0.11505075402166152,0.007847890045749671,10.94342812944376,9.119523442912316
52,14.318900405461932,1.6336958434894844,12.767332818343544,7000000.0,0.00014675689974069688,0.010382968995388753,0.001,0.1012025686439812,0.004287197719624672,10.943428130008753,9.119523442912373
53,14.09711971464731,2.0603875427358402,12.767332819002702,7000000.0,1.1493819301741867e-05,0.0031297587085654176,0.001,0.08953309357000852,0.0012922984171768424,10.943428130573745,9.119523442912431
54,13.930309239558666,2.4870792419821965,12.767332819516874,131599.41627459505,1.9546464374812183e-08,0.001,0.001,0.08089870118047647,0.00041290672461110944,10.943428131014462,9.119523442912476
55,13.85579341510941,2.9137709412285524,12.76733281953628,130563.41058996337,1.8317227091858808e-08,0.001,0.001,0.077081933288214,0.00041290672461110944,10.943428131031098,9.119523442912477
56,13.91089667621294,3.3404626404749083,12.767332819555687,131328.73050549548,1.9222195102008093e-08,0.001,0.001,0.07990195820338783,0.00041290672461110944,10.943428131047732,9.11952344291248
57,14.13300056711072,3.236989903407667,12.767332819575094,7000000.0,2.2173760416476896e-05,0.004293266776245319,0.001,0.09140647362057665,0.0017727187224611516,10.943428131064367,9.119523442912481
58,14.56005604305295,2.9169711289729,12.7673328195945,7000000.0,0.0005366460810908221,0.01843335508138844,0.001,0.11413124506286125,0.007611256270249652,10.943428131081001,9.119523442912483
59,15.23034102495658,2.596952354538134,12.767332819613909,7000000.0,0.0039320377458957195,0.041658605356853416,0.001,0.1513177117312009,0.01720111828976516,10.943428131097637,9.119523442912483
60,16.182137325318877,2.276933580103367,12.767332819633317,7000000.0,0.020324264599532366,0.0765901838644234,0.001,0.207027218425067,0.03162460195682171,10.943428131114272,9.119523442912485
61,17.451800224493596,2.037986228525407,12.767332819652722,7000000.0,2.11553777057116,0.1261746692072415,0.024048715187064636,0.2858863583139715,1.2528988472007123,10.943428131130906,9.119523442912486
62,18.99112066225382,1.9313133037138184,12.76733281967213,7000000.0,38.15843137383743,0.18962654502504875,0.1210179258060211,0.3868382929532017,9.475470704394418,10.943428131147542,9.119523442912488
63,20.636090643756855,1.8246403789022294,12.767332819691537,7000000.0,201.2492504330952,0.2595052023202343,0.2307668607842541,0.49865402748690735,24.72700215490296,10.943428131164175,9.11952344291249
64,22.21433458134946,1.7179674540906404,12.767332819710946,7000000.0,614.5769859576004,0.3262401206597965,0.3386546960347962,0.6068179587785546,45.619069972843626,10.943428131180811,9.11952344291249
65,23.553482882676043,1.6299622911210785,12.767332819730354,7000000.0,1238.4011322053593,0.3806479989290246,0.42936704800833636,0.6968282616371084,67.48452853563133,10.943428131197447,9.119523442912492
66,24.53666442548676,1.896644603150051,12.76733281974976,7000000.0,1840.248323295141,0.41814196269949533,0.4938612986585675,0.7604908325359414,85.26694506107023,10.94342813121408,9.119523442912493
67,25.23815616167905,2.1633269151790233,12.76733281976917,7000000.0,2311.710000624454,0.44308660204745165,0.5380461294488565,0.804032317596742,98.43738895415943,10.943428131230716,9.119523442912495
68,25.77335678955366,2.4300092272079956,12.767332819788574,7000000.0,2674.281404798404,0.4608537854746379,0.5703889846427093,0.8359124426151835,108.53910718103218,10.94342813124735,9.119523442912497
69,26.25766500741133,2.6966915392369684,12.767332819807983,7000000.0,2990.5681249081535,0.4758253523821752,0.5984178578161534,0.8635814309830118,117.57204681475551,10.943428131263985,9.119523442912497
70,26.795981111363105,2.694558080740737,12.76733281982739,7000000.0,3314.3016060066298,0.49105098151929444,0.6279509364782516,0.8928241986745807,127.32223447088894,10.943428131280621,9.119523442912499
71,27.39207547011716,2.587885155929148,12.767332819846796,7000000.0,3620.3461162611284,0.5059131055894799,0.6583251511843475,0.9230770417997545,137.52078200708243,10.943428131297255,9.1195234429125
72,27.993201333872204,2.481212231117559,12.767332819866205,7000000.0,3854.0240676348785,0.5184411605764682,0.6860508218709498,0.9509814048923719,146.86141860902333,10.94342813131389,9.119523442912502
73,28.5459945056474,2.37453930630597,12.767332819885612,7000000.0,3987.8078683768335,0.5274402478167746,0.7085440326695318,0.9740007977944883,154.30928801607305,10.943428131330524,9.119523442912504
74,28.997626757486934,2.8919029916421772,12.767332819905018,7000000.0,4031.817085468506,0.5327414639686796,0.7244691237889322,0.9906884789186147,159.36330820524782,10.94342813134716,9.119523442912506
75,29.3173915426931,4.385323939004422,12.767332819924427,7000000.0,4024.953909249887,0.5352467169305501,0.7342518097746022,1.0012326436028385,162.27476677502167,10.943428131363795,9.119523442912506
76,29.504086018398983,5.878744886366668,12.767332819943833,7000000.0,4005.8875458606003,0.5361894968130507,0.7393424709648304,1.0068659727906961,163.68764972403784,10.94342813138043,9.119523442912508
77,29.558558198718732,7.372165833728914,12.767332819963242,7000000.0,3998.2052690509763,0.5363886673768536,0.7407372502663282,1.0084339069218813,164.0573660202607,10.943428131397065,9.11952344291251
78,29.481657817988133,8.833584903647683,12.767332819982647,7000000.0,4008.771585577901,0.5360973780606221,0.7387561335449553,1.0062103352104534,163.52973715622292,10.943428131413699,9.119523442912511
