week,temperature,bi,bi_normalized,observed_cases,predicted_cases,L,P,S_m,E_m,I_m,M_total,S_h,E_h,I_h,R_h,R0
39,25.214771553047715,3.366666666666419,0.9946975464126102,79.01850241880855,70.6723599675083,528054940819.45966,259170702361.65326,482958711282.3679,17084.810465514733,28097.966937604466,482958756465.1453,13999314.145588296,57.6906377315861,70.67235996750831,557.4914140053713,1.0462755386346814
40,24.80240314414661,3.366666666656115,0.9946975464095659,64.77766695646142,79.96551027590436,521201682844.5458,257300477748.5852,497397058767.69604,18251.156800522007,31795.2093418859,497397108814.0622,13999223.458135735,63.70768679502433,79.96551027590438,632.8686671938277,0.9949096133411065
41,24.411843186089943,3.3666666666466303,0.9946975464067636,50.53683149411429,87.86919334738255,508930938718.76764,252320859207.21597,498756795221.5902,18733.227030674298,34724.72765190992,498756848679.5449,13999127.166154483,68.04087683649034,87.86919334738255,716.9237753327939,0.9227329646618886
42,23.903099947986828,3.366666666645086,0.9946975464063074,36.29599603176716,93.25141735681092,489389097552.7755,243820288147.45514,486877935401.2342,18372.502316489416,36446.26609469677,486877990220.0026,13999029.305902908,69.72459113149361,93.25141735681092,807.7180886040705,0.808329093563228
43,23.136181698946388,3.3666666666586074,0.9946975464103023,22.055160569420032,94.28079751530065,455830306035.4933,229296687641.87827,457596679852.14307,16737.450188672592,36247.543773591475,457596732837.137,13998937.014023123,66.82369455816035,94.28079751530065,901.88148480323,0.6284230357748748
44,21.990243347549193,3.366666666692391,0.9946975464202839,15.24409432020011,88.20499338658264,397917370143.1645,204697748722.09882,401422759938.3441,13288.43719322589,32962.6473228514,401422806189.42865,13998861.241097195,56.812259756343614,88.20499338658264,993.7416496619999,0.3923325683412019
45,20.54210233989294,3.3666666667317386,0.9946975464319092,11.617214876606091,72.7779585050614,307013898209.50037,166891679402.4476,308495625692.0306,8207.340553816259,25526.33360575287,308495659425.7048,13998813.124845304,39.15548383413512,72.7779585050614,1074.9417123572084,0.18458441041360021
46,18.985186413200246,3.3666666667502194,0.9946975464373695,7.990335433012072,50.586754898591906,198036576769.02182,121338826055.27818,191529354043.5576,3513.611507362585,15341.213869361256,191529372898.38297,13998792.24889741,20.251999037194295,50.58675489859191,1136.9123486532847,0.06597003932748986
47,17.51443047456467,3.3666666667212484,0.9946975464288098,4.363455989418052,29.25420874771744,104374475059.36487,79810170254.76367,90166666131.05087,983.3375144574745,6617.033608390206,90166673731.422,13998786.462725397,7.820750030841672,29.25420874771744,1176.4623158242414,0.019205143514229795
48,16.322367762892533,3.3666666666193046,0.9946975463986901,2.039052957773523,14.462403821080411,46171818410.591675,49571719193.2722,31919801012.558403,182.15185088149937,1979.5733979821393,31919803174.283653,13998785.415701827,2.4190179445326963,14.462403821080413,1197.7028764073525,0.005273163992663809
49,15.489219711206214,3.3666666664685287,0.9946975463541426,1.932380032961934,6.399614795042763,18929661265.671204,30290630833.154224,9340382373.275167,24.54718993075409,424.1305040713319,9340382821.952862,13998785.274792844,0.6600812838066047,6.399614795042763,1207.665511076721,0.0015930947340012278
50,14.937292178012735,3.366666666362891,0.9946975463229315,1.825707108150345,2.6406866459179423,8204586813.911579,18566983389.431934,2761338647.2229376,2.881956600091796,70.56932838674456,2761338720.6742225,13998785.258344702,0.16998841409927173,2.6406866459179423,1211.9309802375603,0.0005776913687122964
51,14.577035259569934,3.366666666401604,0.9946975463343695,1.7190341833387561,1.044295110756782,4061031307.408338,11478987369.888071,994961848.8327137,0.3905158838808695,9.873509508676973,994961859.0967392,13998785.256552337,0.042690153415159846,1.044295110756782,1213.6564623990905,0.00026400243681246944
52,14.318900405461932,3.366666666683874,0.9946975464177673,1.6336958434894844,0.4023685492384979,2306103285.56314,7159237607.754437,451528009.68745685,0.08508108622522068,1.2427596815725435,451528011.01529765,13998785.256363329,0.010607696726520312,0.4023685492384979,1214.3306604254888,0.00014569057262635602
53,14.09711971464731,3.366666667220913,0.9946975465764382,2.0603875427358402,0.15253345445521369,1520834694.00723,4507393030.620262,236124065.62872356,0.02980503195672382,0.15079756261770016,236124065.80932617,13998785.256343797,0.0026241003560204183,0.15253345445521369,1214.5884986483395,8.852544362127005e-05
54,13.930309239558666,3.366666667711681,0.9946975467214378,2.4870792419821965,0.05722861012949329,1039642870.0469697,2865098199.2975864,131316106.87385577,0.01298326834447042,0.02032270656280999,131316106.90716174,13998785.256341735,0.0006479781455859781,0.05722861012949329,1214.685781676824,0.00016623188998098764
55,13.85579341510941,3.3666666677859154,0.9946975467433707,2.9137709412285524,0.021328726580695397,718579975.6317827,1835255796.9358044,76289318.55102417,0.017108932751039172,0.006981617684627603,76289318.57511471,13998785.256340813,0.00016023422260737016,0.0213287265806954,1214.7221702263048,0.00012601874277679513
56,13.91089667621294,3.366666667073349,0.9946975465328396,3.3404626404749083,0.007914585357457517,501103285.17082256,1181252676.0951388,46715511.874711834,0.01071543528251835,0.004062237373222954,46715511.8894895,13998785.256340377,3.9736739972131374e-05,0.007914585357457517,1214.7357053008698,9.900841032966545e-05
57,14.13300056711072,3.366666665308234,0.9946975460113282,3.236989903407667,0.0029285758967760723,354472606.6342806,761420838.6362704,30573278.041541588,0.006956431669054592,0.0025790128975755598,30573278.051077034,13998785.256340113,9.936368809124023e-06,0.0029285758967760728,1214.7407213751974,3.276967899595208e-05
58,14.56005604305295,3.366666663266912,0.9946975454082099,2.9169711289729,0.0010816020786297994,256649100.78111497,489767383.77306485,21673030.11786786,0.0022160852745714706,0.0011173975656920924,21673030.121201344,13998785.256340057,2.479513758388305e-06,0.0010816020786297994,1214.7425758617499,3.846027260267231e-05
59,15.23034102495658,3.366666662324109,0.9946975451296542,2.596952354538134,0.00039896614050956574,192619732.36052698,313329536.5084296,16835134.819998175,0.0021279122721796872,0.0007918076016616918,16835134.822917894,13998785.256340018,6.326740497685232e-07,0.00039896614050956574,1214.7432603836432,5.60378534683646e-05
60,16.182137325318877,3.3666666638616736,0.994697545583935,2.276933580103367,0.00014706066260004817,182276839.39794782,201046677.8316049,14516211.095896445,0.002976276248181385,0.001034740282299282,14516211.099907462,13998785.256339949,1.9184983119258902e-07,0.0001470606626000482,1214.7435127988633,0.00010219801356588874
61,17.451800224493596,3.3666666692016545,0.9946975471616575,2.037986228525407,5.424095656901813e-05,224869042.09323862,136720600.45304376,14350926.796438368,0.005613167772095062,0.0019739751114342388,14350926.804025512,13998785.256339755,1.582770107610214e-07,5.424095656901813e-05,1214.743605845857,0.0002330504999227771
62,18.99112066225382,3.3666666770411515,0.9946975494778739,1.9313133037138184,2.029198977080439e-05,375529904.25058115,120374315.72569343,17979843.38925793,0.014761184259880015,0.005266058639445408,17979843.409285173,13998785.256338844,5.859448621299485e-07,2.029198977080439e-05,1214.7436402779895,0.0006412544558484298
63,20.636090643756855,3.3666666824827733,0.9946975510856267,1.8246403789022294,9.509485477396787e-06,917134041.2964766,199166629.3768216,35621925.92554429,0.05812741239086889,0.019978733439210593,35621926.003650434,13998785.25633253,4.058167564507881e-06,9.509485477396787e-06,1214.7436539026382,0.002072283624550408
64,22.21433458134946,3.366666680369388,0.994697550461217,1.7179674540906404,2.112958855127328e-05,3426533126.6001487,681799633.9228618,134170303.63833869,0.3722593988512868,0.11482548715830525,134170304.12542357,13998785.256273674,3.8965083150238983e-05,2.1129588551273283e-05,1214.743666231481,0.007815189207330708
65,23.553482882676043,3.366666665544373,0.9946975460810964,1.6299622911210785,0.00020602794184852307,13337736947.459955,3064608105.4184213,749590858.5014491,3.275447224381057,0.9517917549929666,749590862.7286881,13998785.255570946,0.0004768449418443005,0.0002060279418485231,1214.743746180855,0.028839997940777136
66,24.53666442548676,3.3666666375574827,0.9946975378122377,1.896644603150051,0.002334095308110969,36686780631.40104,10348543828.610537,3522569514.354127,23.408034732392682,7.582397892151089,3522569545.3445597,13998785.247703874,0.005314701635004316,0.002334095308110969,1214.7446473285734,0.07959242382351922
67,25.23815616167905,3.3666666121681876,0.9946975303108507,2.1633269151790233,0.018944876571051796,73333344290.10893,24225656173.320847,11295492432.505901,103.7854621034347,41.34437119190863,11295492577.635735,13998785.189968092,0.038187886628285116,0.0189448765710518,1214.7528991444335,0.16051871254758993
68,25.77335678955366,3.36666660862316,0.9946975292634556,2.4300092272079956,0.09951680593330271,118955054228.81459,43846932108.339905,26558730009.645374,307.926597295512,152.55650623243335,26558730470.12848,13998784.923895163,0.17340868435437262,0.09951680593330273,1214.8031793462508,0.2606915379333423
69,26.25766500741133,3.3666666461690733,0.9946975403565728,2.6966915392369684,0.3628009184591913,169134575357.18997,67232955243.99516,50295908834.643,690.0276858367396,416.69143011322734,50295909941.362114,13998784.072482409,0.552546093269669,0.3628009184591913,1215.0121705793154,0.36823990981171617
70,26.795981111363105,3.3666667383869275,0.9946975676027728,2.694558080740737,1.0036955396932477,220818778274.91232,92554523857.62286,81953621898.54222,1275.552607101754,913.7213959424777,81953624087.81622,13998781.97991062,1.3618678712994832,1.0036955396932479,1215.6545259694503,0.4701555904730034
71,27.39207547011716,3.3666668442809624,0.9946975988896649,2.587885155929148,2.2537649141874687,271490205192.23843,118284813308.88457,119516720233.36667,2049.585668746135,1698.1810890705328,119516723981.13342,13998777.753845617,2.7690089849362063,2.2537649141874687,1217.2233804837012,0.5489207021177352
72,27.993201333872204,3.366666892354836,0.9946976130933176,2.481212231117559,4.2783642360318215,316948520384.3519,142393576928.0585,158987864278.7482,2929.6166132492235,2756.182076628972,158987869964.54688,13998770.501417713,4.79883638367852,4.2783642360318215,1220.42138166705,0.5917917473004956
73,28.5459945056474,3.366666810778988,0.9946975889913485,2.37453930630597,7.02924333538404,352338758862.6347,162466228920.84607,194725326254.90665,3765.850806340492,3969.350756253564,194725333990.10822,13998759.731631147,7.217178450123192,7.029243335384041,1226.021947067749,0.599305977661729
74,28.997626757486934,3.3666665310842916,0.9946975063542312,2.8919029916421772,10.166876370226532,374760124953.0931,176706542604.52432,221449637795.89395,4401.210455783561,5134.549702942234,221449647331.6541,13998745.652053647,9.575664510647574,10.166876370226534,1234.6054054723825,0.5843211823207642
75,29.3173915426931,3.366666123500709,0.9946973859317393,4.385323939004422,13.177389823682455,384979378069.5339,184832582528.80832,236925654898.37274,4761.651437148863,6059.739103770169,236925665719.76328,13998729.058464028,11.456750675924056,13.177389823682455,1246.3073954724523,0.5624069430721418
76,29.504086018398983,3.3666658432412913,0.9946973031277724,5.878744886366668,15.630471391566788,386823343036.62085,188098425124.48877,242786957172.71753,4888.130497062714,6663.273773224907,242786968724.1218,13998710.900042111,12.70050699216781,15.630471391566788,1260.7689795052113,0.5441983470148023
77,29.558558198718732,3.3666659583776055,0.9946973371453395,7.372165833728914,17.36138568218151,384823911764.5184,188467172950.47437,242864157765.735,4884.459695343319,6988.474625169961,242864169638.6693,13998691.905579003,13.407705821704072,17.36138568218151,1277.3253294935405,0.5369410392100695
78,29.481657817988133,3.366666736935548,0.9946975671739559,8.833584903647683,18.485131413597433,383092065763.1528,187976047369.39813,241504845444.63623,4869.737534387487,7161.564265882479,241504857475.93805,13998672.38280417,13.840875143420305,18.485131413597436,1295.2911892727313,0.545774235166536
79,29.283712968086622,3.366668195317443,0.9946979980597656,9.793641226951983,19.306614659589197,384821581224.95953,188384481200.38617,242532852467.5126,4950.924801866576,7339.08812554941,242532864757.52554,13998652.17529441,14.317664496765994,19.306614659589197,1314.2004264332074,0.5735376295739779
80,29.006740835754844,3.3666695086698004,0.9946983860959143,10.753697550256284,20.2067420953978,391860799050.20575,190914637820.83966,248681402018.35315,5209.047886240215,7668.165736005987,248681414895.56677,13998630.721213702,15.13367203713991,20.2067420953978,1333.9383721653498,0.6179963896953798
81,28.699373369647912,3.366669676535914,0.9946984356927493,11.713753873560586,21.536180150277698,404061872750.07495,195932528815.82825,260973054093.6717,5679.8841193942735,8253.463703621906,260973068027.01953,13998607.208404949,16.49116832837888,21.536180150277698,1354.7642465724084,0.6741111626796679
82,28.410242518420922,3.3666676984590795,0.9946978512606185,12.673810196864887,23.560714267016422,420113082902.2973,203109398358.11603,279059148092.2874,6366.557786842566,9156.56133259122,279059163615.40656,13998580.680147812,18.511339803061464,23.560714267016426,1377.2477981181516,0.7348778270742985
83,28.18343124418534,3.3666628809307473,0.9946964278991497,19.474209153603717,26.449339941662064,438233643900.02045,211718302658.15466,301593008145.5369,7247.00599207455,10399.81249887373,301593025792.3554,13998550.1318795,21.241964844893047,26.449339941662064,1402.1768157142626,0.7927245770195588
84,28.02067260514915,3.3666573880513693,0.9946948050020289,28.434734837777192,30.270278944071244,456710761474.229,220929585057.1174,326573320605.1058,8278.061496726958,11965.611168653113,326573340848.77844,13998514.617048696,24.654274203514497,30.270278944071247,1430.458398156731,0.8449156543920434
85,27.900667463254656,3.366654938045616,0.9946940811362729,37.39526052195067,35.01832094916703,474607700675.8422,230143364423.7914,352338543056.0829,9428.747349706211,13822.761048093014,352338566307.5913,13998473.249621501,28.70504665290994,35.01832094916703,1463.0270108967306,0.8920098666773028
86,27.80188651646128,3.3666592646687437,0.9946953594574837,46.355786206124144,40.66072534556079,491536489826.6838,239021654976.62,377903576891.125,10689.055412281212,15948.56539646626,377903603528.7458,13998425.179097353,33.366213780426726,40.6607253455608,1500.793963521463,0.9354029646446175
87,27.702150563251706,3.366673913213928,0.994699687439252,49.34262810084856,47.17167293497271,507389263872.90704,247411861280.68246,402825500987.6173,12063.941286403839,18337.13659543973,402825531388.6952,13998369.554816047,38.634592325297085,47.17167293497272,1544.6389186930005,0.977159837157377
88,27.554015559951477,3.366695102511169,0.9947059479170666,43.368944311399595,54.56165008923187,522265065486.16534,255293953082.43326,427138170717.0299,13575.002750043277,21008.213213864765,427138205300.24585,13998305.451981058,44.55410803011043,54.56165008923187,1595.4322608223135,1.0222554561202652
89,27.277217539312225,3.366709534055661,0.9947102117849569,37.39526052195063,62.93600408667848,536537899573.8517,262769237170.2927,451738178902.76105,15289.179000278873,24045.647981702416,451738218237.5881,13998231.67380776,51.29693744513584,62.93600408667849,1654.0932507074851,1.077016071790439
90,26.789299123351675,3.3667032732830946,0.9947083620101715,31.421576732501666,72.56406658877509,550359142849.2379,269870485438.5516,478386017777.01917,17330.186700620037,27640.97306837974,478386062748.17896,13998146.507964894,59.20439924717657,72.56406658877509,1721.7235692698728,1.136121710077503
91,26.0078164600277,3.3666623893986753,0.9946962826736806,25.630837009104557,83.72206232035573,561488986457.8112,275733213314.90436,507552621720.88434,19739.262842278513,32006.62879708352,507552673466.77594,13998048.146062823,68.41139855460607,83.72206232035575,1799.7204763020259,1.1576999996289286
92,24.89858021833726,3.3665863995614758,0.9946738311178543,22.270639877539505,95.80112842583799,561018151800.6227,276799007298.02545,533244085890.3544,22020.166904016383,36954.584357421285,533244144865.10565,13997937.283418473,77.49877725513666,95.80112842583799,1889.416675846169,1.0474533668363575
93,23.584019190236727,3.366518468515224,0.9946537605698251,18.91044274597445,105.2882806601472,530620760477.22687,265554378090.33636,535410111200.259,22391.713834087288,40877.08800105657,535410174469.0608,13997823.262486637,81.16257855915279,105.2882806601472,1990.2866541440615,0.7774970806372825
94,22.21828136490088,3.366510600761908,0.9946514360049977,15.550245614409398,105.33931012026031,457157835866.79865,236083228950.46518,486450523354.9845,18736.494634020837,40384.332293685264,486450582475.8114,13997725.659915023,72.45390892642915,105.33931012026031,2096.5468659307585,0.4712758459568065
95,20.95551473150448,3.3666148008035135,0.9946822223987762,12.190048482844345,91.15420569912474,350405668848.9141,191399548851.42908,380104526178.27924,11881.498888946311,33133.632577171935,380104571193.4107,13997661.08843622,51.83365120438235,91.15420569912474,2195.9237068766515,0.24756457441182114
96,19.936077533299237,3.3668664530184174,0.9947565742326517,9.579762012704757,66.66250715686462,240400970345.7473,142600997148.79102,249414719933.0225,5600.606724680164,21655.10115041615,249414747188.73035,13997628.562732805,29.45172418557667,66.66250715686462,2275.3230358529922,0.12378723486055315
97,19.17621648887662,3.3671513560788315,0.9948407501856693,7.232957666849799,41.64382591960835,153765689114.36874,100123359876.42877,140123921728.39664,2075.6391947278044,11370.90765962454,140123935174.94348,13997615.30708036,13.887266697561374,41.64382591960835,2329.161827022701,0.06258106989431786
98,18.626498094301244,3.3672761474147417,0.9948776203744744,4.886153320994842,22.8722507605905,95552075265.89389,67782627667.289406,70643833306.8226,660.7880541346485,4986.801833984285,70643838954.41249,13997610.617333502,5.7200788280805375,22.872250760590504,2360.7903369097517,0.03282723437189348
99,18.236890735519978,3.36704674358251,0.9948098419301995,2.539348975139884,11.38280652199446,59418893818.02782,44968635161.05537,33773181473.8126,198.23803667626194,1908.821739578452,33773183580.872375,13997609.103701688,2.139908892770207,11.382806521994462,2377.373582896886,0.018149646542930505
100,17.95742469956772,3.3662796107923008,0.9945831889289538,1.2422062094309525,5.2619638590151085,37841857445.48623,29600882030.14716,16157514635.823385,61.333089036140954,663.6169598475475,16157515360.773436,13997608.64179917,0.7478113126797782,5.2619638590151085,2385.3484256577813,0.010644042046858888
101,17.740400369535504,3.3651781022745233,0.9942577430418292,1.4555520590541304,2.3023667820945963,25012552191.239204,19528838514.997707,8060329779.37212,21.0428385257654,216.37259304309498,8060330016.787551,13997608.505711535,0.24878212404428088,2.3023667820945963,2388.9431395588695,0.006596150362820033
102,17.5409905443141,3.364435110187536,0.9940382225252162,1.6688979086773084,0.9667468917352975,17176845802.235275,13013826221.47988,4274286146.6560006,8.273523665669813,67.8058427577798,4274286222.7353673,13997608.466655063,0.07973951328578797,0.9667468917352976,2390.486858532467,0.004250707625323929
103,17.31455248302488,3.3647749638039035,0.9941386338791788,1.8822437583004865,0.39345848924676563,12123992781.90799,8797828678.94665,2400056914.936265,3.66550339822736,20.8238336070066,2400056939.425602,13997608.455728834,0.024796187880929663,0.39345848924676563,2391.1260164883774,0.0027658318635300516
104,17.016455798816512,3.3669216999108227,0.994772897187599,2.06572118897642,0.15634632368368306,8616450899.234081,6029115021.901306,1397091917.2528398,1.7331975811193747,6.371901857819649,1397091925.3579392,13997608.452765323,0.007506084995019044,0.1563463236836831,2391.3833822681,0.001745538948387604
105,16.632416228548916,3.370880901546955,0.9959426619855832,1.9057118017590366,0.06098239140406988,5997984926.121166,4161023728.326042,817010664.0507567,0.8140290562434027,1.964175861414107,817010666.8289616,13997608.451994522,0.002213149696687145,0.060982391404069886,2391.4848099373557,0.0010386200642993346
106,16.2437758570897,3.3743941687514165,0.9969806733523665,1.7457024145416533,0.02344306417211033,4004800862.058979,2866439312.673779,467081545.54883033,0.3587830796749637,0.6107848528582297,467081546.5183982,13997608.451802932,0.0006358549836685423,0.02344306417211033,2391.5241181491183,0.0006046682865001377
107,15.950665700515815,3.3747582678775845,0.9970882481565596,1.5856930273242698,0.008911428997557818,2613382632.2024155,1963293873.4203653,263524725.67739305,0.15233074545092193,0.19413291305125507,263524726.02385673,13997608.451755146,0.00017932594017308723,0.008911428997557818,2391.5391540994974,0.0003710647855005252
108,15.853216774904224,3.3692699652788356,0.9954667032667737,1.4256836401068864,0.0033591552925919675,1732753951.9416447,1339580937.133294,152608616.3095997,0.06847022480811367,0.06635535793703169,152608616.44442528,13997608.451742083,5.043008066158101e-05,0.0033591552925919675,2391.5448483317928,0.0002637734195128286
109,16.04011021878351,3.3561254534854634,0.9915830952579638,1.3856812933025404,0.001258776506948327,1224109074.3904746,916736358.1852868,95811514.04391329,0.03732493020197812,0.027302239254446886,95811514.10854046,13997608.451737566,1.4631458031794104e-05,0.0012587765069483271,2391.5469890261156,0.00023808539066618608
110,16.5003708290575,3.341349263974968,0.9872174003714038,1.3856812933025404,0.0004701246308583741,976789037.1338158,639316283.7135396,68918149.36718796,0.028254772905180164,0.015917556816056944,68918149.4113603,13997608.451735144,4.83468660008673e-06,0.0004701246308583741,2391.5477898962017,0.0002762520379018664
111,17.171710988431716,3.3349966899806427,0.9853405024212374,1.3856812933025404,0.0001757649144536691,920797247.7696888,471977474.7446077,58150034.416422725,0.030439978360792607,0.014412816737563094,58150034.461275525,13997608.451732844,2.4214751388934608e-06,0.00017576491445366914,2391.5480889694963,0.00039331918339337296
112,17.99141901007286,3.347156336816411,0.9889331274329553,1.3856812933025404,6.689029820322223e-05,1049983499.0368425,398521264.3421746,58581473.265103474,0.04431039933401334,0.019308930481945246,58581473.328722805,13997608.451729076,2.6988173836795597e-06,6.689029820322223e-05,2391.5482013349015,0.0006540423720929065
113,18.897147436798285,3.387327318833182,1.0008018335465405,1.4752865501442756,2.8599121292437237e-05,1471092191.361642,429995236.8403673,73871422.29206386,0.08413275524826057,0.03512857103884166,73871422.41132519,13997608.451719856,5.972125876340147e-06,2.8599121292437237e-05,2391.548245572863,0.0012344795126633108
114,19.83916832069129,3.4445845848674375,1.0177187628649282,1.6886323997674535,2.203345673305772e-05,2560255143.192799,641577020.5537292,123757689.50305344,0.20812493056955778,0.08322917676110123,123757689.79440756,13997608.451689946,1.9181943289816298e-05,2.203345673305772e-05,2391.548268839066,0.00262655292741563
115,20.78330782623384,3.482829381722908,1.0290183684872614,1.9019782493906314,5.1914185884036426e-05,5310611362.370563,1283965750.3329706,277872408.2600918,0.6670452139898435,0.25408319758774495,277872409.18122023,13997608.451567654,7.902097406611657e-05,5.1914185884036426e-05,2391.5483014112733,0.006193049482062477
116,21.696351322847946,3.4644105217905263,1.0235764294429666,2.1153240990138094,0.00022433009119121613,11581508328.156574,2973473028.263719,758260788.0413216,2.562777159499974,0.9553683909233128,758260791.5594672,13997608.450964803,0.0003930444108320388,0.00022433009119121616,2391.548417822622,0.015169394968119958
117,22.545092776831872,3.351688676873817,0.9902722286808592,2.314269103787422,0.0011581173349579324,23448898664.7376,6700730348.3839445,2125920730.7695413,10.061445081415489,3.9030098199063836,2125920744.7339962,13997608.44774726,0.0021045035019413836,0.0011581173349579324,2391.548990118831,0.0351122282055857
118,23.311563651881183,3.1280446850064867,0.9241955564094616,2.3676055661932165,0.00587370061684367,41348779241.017944,13248408993.572338,5375834429.561695,34.84894371301358,14.939717744790949,5375834479.350356,13997608.431766579,0.010419848468400703,0.005873700616843671,2391.551939871987,0.07191884662067922
119,24.024418866158975,2.841176557678031,0.8394390151032389,2.420942028599011,0.025828198029863098,62462380330.13859,22238695256.265434,11614668217.461473,99.38878981098074,48.937506231044175,11614668365.78777,13997608.365489984,0.04300084623600898,0.025828198029863098,2391.565680971803,0.12873944095727147
120,24.721199972473432,2.5510414413655536,0.7537172264920965,2.4742784910048052,0.0936673278087112,82906756136.48476,32247388656.214226,21480877118.45901,233.28742013252094,134.0148463989364,21480877485.761276,13997608.143082159,0.143882350031548,0.09366732780871122,2391.6193681635195,0.2037253809225268
121,25.439448523632745,2.31759648254616,0.6847448123059399,2.5276149534105996,0.2797613847628981,100270962692.02951,41803380779.55294,34808369336.11583,462.08679107982465,310.2274456163706,34808370108.43007,13997607.532882161,0.3949627293837893,0.2797613847628981,2391.792393724415,0.2889413770682363
122,26.208069867514023,2.193588429637068,0.6481060481581908,3.026844241528831,0.6997026957946314,115173624366.96922,50445520495.469574,50775517197.5061,794.1212101666532,619.3399768257965,50775518610.967285,13997606.134018615,0.9089606858061393,0.6997026957946314,2392.257318003511,0.36942293069052895
123,26.98325852499926,2.171057504278665,0.6414491799881679,3.6668817903983646,1.4906370829130267,131063487244.786,59102125762.41971,68296289744.618126,1209.1364152278077,1084.306120620518,68296292038.06066,13997603.409789303,1.7828946124386769,1.4906370829130269,2393.3166790013306,0.42626153909365877
124,27.684786870879005,2.211634949444135,0.6534379775562238,4.306919339267899,2.733730996772628,148931805766.80136,68342200061.75137,85902932686.6883,1648.605895740903,1681.1922365182947,85902936016.48642,13997598.874845842,3.0008466368754334,2.7337309967726284,2395.3905765244526,0.45212662436708295
125,28.232155313146162,2.2767249420648317,0.6726691228896376,4.946956888137432,4.359261475024416,166873946470.4918,77625871117.96451,101797057566.00146,2036.30445401686,2329.904030501618,101797061932.20996,13997592.34770597,4.381601952594754,4.359261475024416,2398.9114306027936,0.45706850260702575
126,28.54726902591919,2.3284333836907085,0.6879466258641178,5.678733152344932,6.147783072033141,182554395429.51645,85981104624.37633,114732272751.90562,2328.907449233668,2934.298492821693,114732278015.11157,13997584.003757764,5.6871210124819385,6.147783072033141,2404.161338151831,0.4599169405439835
127,28.63085958824092,2.3518681752526955,0.6948705455673063,6.532116550837643,7.878464137337854,194515599063.55878,92663272248.04146,125078085114.13353,2554.72077087668,3454.967279721121,125078091123.82158,13997574.112946307,6.822729884486376,7.878464137337855,2411.1858596708894,0.4728274537684688
128,28.578301870732894,2.3597546757707444,0.6972006493440643,7.385499949330355,9.478937018906134,203455826424.78357,97771741336.02158,134332078094.2427,2778.9896067438244,3928.3036649421947,134332084801.53598,13997562.772188962,7.87360023848347,9.478937018906134,2419.8752737811046,0.4948303208431432
129,28.490572085446868,2.3664527479851443,0.6991796263729827,8.238883347823066,11.012360053114135,211207634689.70465,102026284440.27591,143555356895.3328,3036.6973126993166,4408.9678833448,143555364340.99802,13997549.912226839,8.952214220347951,11.012360053114136,2430.123198887547,0.5197306993824047
130,28.468620416898478,2.386318239927476,0.7050489796680277,9.844310866237441,12.570717904326646,218871620062.7547,106029700582.27373,152945396219.1948,3324.3337685679344,4924.953858711258,152945404468.48242,13997535.409614973,10.10960303494941,12.570717904326646,2441.9100640879537,0.5385481790992477
131,28.578858509216985,2.42837948117248,0.7174761717864865,18.218135463947206,14.178963689953209,227102008570.72208,110180294001.00108,161813997326.93533,3603.7895769048023,5454.89352606299,161814006385.61844,13997519.250092348,11.289539311316645,14.178963689953209,2455.281404650646,0.5430375847358438
132,28.78507143174372,2.4858348048553274,0.7344516181713403,26.59196006165697,15.739159061461038,235857150392.85812,114553182598.83891,168889941557.5503,3814.6380520895136,5926.608529510944,168889951298.79688,13997501.688087847,12.323201536265607,15.739159061461038,2470.2495515551896,0.5332425003126415
133,29.03207018001318,2.548955821462329,0.7531010202543281,34.96578465936673,17.058965517888332,243848893378.5585,118670774215.31668,173239394147.5185,3915.8799416810684,6259.832764541345,173239404323.2312,13997483.235904202,13.029692476751201,17.058965517888332,2486.6754378034952,0.5129945535794385
134,29.264665749559825,2.608014141479794,0.7705500794671878,43.339609257076496,17.936578443704377,249770799858.10535,121923229174.32394,174437887455.47516,3894.6050203364543,6399.231729350966,174437897749.3119,13997464.561122088,13.287264905091515,17.936578443704377,2504.2150345634423,0.488566645292288
135,29.42921956191044,2.6532842935118146,0.7839253594133204,53.027644288465005,18.255898887082488,252994603987.6889,123923383508.9962,172828216767.70947,3773.714376031844,6340.721657060888,172828226882.1455,13997446.284753164,13.101215283890486,18.255898887082488,2522.358132664751,0.46765739026146924
136,29.484723430826737,2.6750645783207774,0.7903604472924228,63.10823568316013,18.058043918054636,253874509570.97046,124702126847.67319,169681901085.96924,3611.660564607183,6143.299478255978,169681910840.92926,13997428.763312893,12.62577497407191,18.058043918054636,2540.552868214885,0.4571301595864985
137,29.39632355635308,2.6636648800817064,0.7869923526780915,73.18882707785525,17.54267312163678,253380378817.84015,124634368958.92397,166844731862.88873,3481.6874884744407,5910.569921816782,166844741255.14615,13997411.98207745,12.104742213032168,17.542673121636785,2558.370507215771,0.4631614158351929
138,29.129207458729795,2.6093951607399886,0.7709581081215434,83.26941847255037,17.01232085690766,252546887860.29932,124222944021.9502,166313573994.99863,3455.981897977153,5763.52581388924,166313583214.50635,13997395.541246658,11.80757760964664,17.01232085690766,2575.6388548752548,0.4920058298943007
139,28.649837663630986,2.503436832039478,0.7396522201273692,97.66812986361859,16.813265616663433,251787117703.32446,123793911305.93736,169901614908.87238,3601.708664070584,5824.490068840391,169901624335.07114,13997378.671372134,12.001520549397307,16.813265616663433,2592.5138416997006,0.5491018088398353
