temperature,P_literature,P_gaussian,residual
28.3962254437068,3.206928997324494,3.0002821396885118,0.20664685763598234
28.3649691876751,3.20183022869153,3.0088543017265654,0.19297592696496446
25.6712584828328,2.12556520908027,3.018576575549976,-0.8930113664697061
22.2613618275608,0.5216595957056541,1.5232511284841082,-1.0015915327784541
15.766997696789,9.20405515633494e-05,0.0493854158601756,-0.04929337530861225
15.6802961396087,7.969233065762978e-05,0.04629413730017526,-0.046214444969517626
17.0838777641278,0.0005052112301515,0.12400783634877698,-0.12350262511862548
17.8536742722266,0.0054993014312635,0.20143011047668957,-0.19593080904542606
23.2981142287424,0.9039989715773128,2.034250397784669,-1.130251426207356
25.1758064516129,1.85369088087774,2.8666519759385167,-1.0129610950607768
27.5795,3.004623564140976,3.1646716746825123,-0.16004811054153611
29.2559653163528,3.255085492284146,2.7044724325749887,0.5506130597091574
28.7812903225807,3.250932571544788,2.88134847790042,0.36958409364436795
26.7638333333333,2.6807791443198337,3.1941053030001907,-0.513326158680357
26.2625457255115,2.438070295441486,3.1429840009492334,-0.7049137055077472
22.1683109243697,0.4935476486183696,1.4790618804672564,-0.9855142318488868
16.8683660750576,0.0004000932067419,0.10750286098750546,-0.10710276778076355
14.8355284552846,0.01,0.02402731829738709,-0.01402731829738709
18.4721155083655,0.0160858395552389,0.289102127881759,-0.2730162883265201
19.1023367427223,0.0370485334726959,0.4070703114657488,-0.3700217779930529
21.0872026776812,0.2387427391616167,1.0074370997562296,-0.7686943605946129
26.2194535519126,2.416076189404492,3.136194815276285,-0.7201186258717929
28.0821778711485,3.1457425172672715,3.07848152645038,0.0672609908168913
29.9632258064516,3.153470528689024,2.393793863770449,0.7596766649185751
28.3476593354887,3.1989104771043486,3.013528386345144,0.18538209075920475
27.7752086834734,3.0655321071580737,3.137055884221925,-0.07152377706385149
25.2580238657225,1.898973918120304,2.8945723884736947,-0.9955984703533907
20.1317464985994,0.1082411666130113,0.6728155188259313,-0.56457435221292
18.1594194779388,0.0097777912479192,0.2415897801004724,-0.23181198885255322
13.9310542229389,0.01,0.011298985103519642,-0.0012989851035196415
12.0681308334113,0.01,0.0020143647401440388,0.007985635259855961
19.3909677419355,0.0515324000618329,0.4719831950333256,-0.4204507949714927
22.6247179462832,0.6412868193625804,1.6994782420383325,-1.058191422675752
25.1699992567818,1.85049331602494,2.86464170172447,-1.01414838569953
26.6055149084427,2.6070280953427774,3.183580150467091,-0.5765520551243135
28.4515430310055,3.2154020175111064,2.984698306615128,0.23070371089597863
28.6005359019107,3.234669986970038,2.9401659069334114,0.29450408003662654
28.6718183916891,3.24202560987957,2.9175811061980226,0.3244445036815473
25.9596468079435,2.280554374163717,3.0875291653556074,-0.8069747911918905
20.6793333333333,0.1736717054711701,0.85424461674834,-0.6805729112771699
16.4337524990004,0.0002388747836991,0.07984944362549798,-0.07961056884179887
13.5098623131392,0.01,0.007806152546323721,0.0021938474536762793
20.14125,0.1091869181941353,0.6757233340315248,-0.5665364158373896
18.2066306810609,0.0105926300729378,0.24833098819770116,-0.23773835812476335
21.562431372549,0.3350281253765972,1.2040902207941797,-0.8690620954175825
25.2930068187779,1.9182419888117896,2.906140733557263,-0.9878987447454735
27.7596638655462,3.0609632660781902,3.1395311743987766,-0.07856790832058635
29.0089430894309,3.260007609847829,2.800321420526182,0.45968618932164684
29.5539037718246,3.2282311604440714,2.5793397923905435,0.648891368053528
29.0384745762712,3.26023547469453,2.789278394078871,0.47095708061565933
25.7617741935484,2.1746136302119257,3.0418515977932823,-0.8672379675813566
18.8679863827321,0.0277361959435425,0.35953161190126365,-0.33179541595772116
15.7506583559044,8.96143707600939e-05,0.048789321302689675,-0.048699706931929584
15.1988704190507,3.1454389724574126e-05,0.032042065299208354,-0.03201061090948378
16.3512317772318,0.0002148591326948,0.07535944310531817,-0.07514458397262337
19.0949593495935,0.0367239971928086,0.40550449170748337,-0.36878049451467476
20.234358974359,0.1187856056798259,0.7046627798453564,-0.5858771741655305
25.4895161290323,2.0262928349035247,2.967522080758396,-0.9412292458548714
26.5479595202399,2.5795043657809344,3.178456650031968,-0.5989522842510335
29.1612981904012,3.258811817765272,2.7421180943011936,0.5166937234640785
29.1090322580645,3.2598864803417174,2.762425017090969,0.49746146325074836
27.7813333333333,3.067319201239619,3.1360673981410425,-0.06874819690142342
24.135,1.2971716119488803,2.4395278800831095,-1.1423562681342292
20.3427906976744,0.1307488756116137,0.7393961461878104,-0.6086472705761967
16.3030508474576,0.000201696867384,0.07284039503287525,-0.07263869816549125
11.1756481481482,0.01,0.0008129268676911654,0.009187073132308834
15.025,2.084319068992645e-05,0.027949227479973634,-0.02792838428928371
16.4446807943489,0.0002421990317429,0.08046106557770914,-0.08021886654596624
22.3551666666667,0.5510379826667078,1.5682258815548238,-1.017187898888116
25.0896774193548,1.8062932708361596,2.836332156979073,-1.0300388861429133
28.2248333333333,3.176249615899123,3.0451704283390035,0.1310791875601196
28.5588348462268,3.229804536858783,2.952999261532097,0.27680527532668586
29.4323723072754,3.241972912964133,2.631531984847493,0.6104409281166396
27.5328333333333,2.9890406629329016,3.1701069017332264,-0.1810662388003248
23.9415801206399,1.2006397316446042,2.348859548864517,-1.1482198172199127
22.0936666666667,0.4717345634840892,1.4439446156477262,-0.972210052163637
15.3473170731707,4.307880954423371e-05,0.03595057638896097,-0.03590749757941674
12.9437078501932,0.01,0.004661593588647449,0.005338406411352551
14.533055682685,0.01,0.018782009252686332,-0.008782009252686332
18.0626016260163,0.0082434737320859,0.22822708957653828,-0.2199836158444524
