pearson_r,spearman_rho,r2,r2_log,mae,rmse,rmsle,test_city,n_test
0.7541470689297138,0.6686956521739129,0.5027015829838741,0.5388432172620211,0.13251060368911582,0.1715477670721185,0.10107787693812498,Dongguan,24
0.5047184570753448,0.5356242966096671,0.22771880046893056,0.25606911370195395,0.28043693616169096,0.3562759868785203,0.19997865798116635,Guangzhou,87
0.7547144467672622,0.5333333333333333,0.5544925925342014,0.5826123612430514,0.08919211273247935,0.09574218989185737,0.056815650735630566,Huizhou,9
0.5589609639998511,0.5242018711334242,0.308882966710078,0.31360865719848596,0.19640123003032034,0.24029322192727992,0.14404714860491605,Jiangmen,36
0.14371652489302728,0.03202481047700967,-0.014913602920829439,-0.041583737214337724,0.25613036121069643,0.2982928846692641,0.18397104834034617,Jieyang,18
0.46728946363835544,0.41589267285861714,-0.49767877903464885,-0.5532955143378171,0.08923534360226336,0.11843758637783103,0.07171217667117123,Maoming,18
0.5420846869109408,0.38105308527996856,0.11707327802769196,0.17931919112942873,0.1945678000294535,0.2469300376316753,0.1613657179444058,Shantou,44
0.2216065232493223,0.19833006040789733,-0.044455650494874765,-0.05687760676443454,0.30605122536147134,0.3878607291103445,0.22581935269945883,Shenzhen,70
