date,year,month,cases,temperature,humidity,precipitation,population
2012-03-01,2012,3,3,18.0626016260163,81.1008130081301,0.850907023656702,10827.25
2012-04-01,2012,4,1,23.1534166666667,83.83,4.89286659704817,10851.0
2012-05-01,2012,5,4,26.614367951744,82.3042223970627,4.65587737127371,10874.75
2012-06-01,2012,6,1,27.7794243697479,82.7259943977591,4.60052272013314,10898.5
2012-07-01,2012,7,10,28.5048387096774,81.2612903225806,4.05247730307829,10922.25
2012-08-01,2012,8,20,28.8409677419355,79.2177419354839,4.00565934781091,10946.0
2012-09-01,2012,9,123,27.270880952381,73.0335854341737,3.07531993971644,10969.75
2012-10-01,2012,10,227,24.5066981379491,69.6706792551796,2.3263578959506,10993.5
2012-11-01,2012,11,84,20.434,78.5183333333333,1.91225873015873,11017.25
2012-12-01,2012,12,0,15.6875,76.4166666666667,0.757857913205848,11041.0
2013-01-01,2013,1,0,15.275484911653,70.5686080516665,0.776446653564943,11060.0833333333
2013-02-01,2013,2,5,18.0371600376193,79.4643784845587,0.394914767800356,11079.1666666667
2013-03-01,2013,3,2,19.7340485829959,78.6214574898786,2.24307692307692,11098.25
2013-04-01,2013,4,2,20.98975,82.915,3.20035416666667,11117.3333333333
2013-05-01,2013,5,2,25.5413306451613,84.5221774193548,4.51066355344178,11136.4166666667
2013-06-01,2013,6,8,28.0620416666667,81.025,3.79333439484898,11155.5
2013-07-01,2013,7,151,28.0769970719532,80.113249811997,3.31282865416093,11174.5833333333
2013-08-01,2013,8,196,28.4491935483871,80.2911290322581,6.02462792536369,11193.6666666667
2013-09-01,2013,9,727,27.5769475244072,73.879130055788,3.6309082060633,11212.75
2013-10-01,2013,10,1449,24.7677419354839,61.1576612903226,0.745591202257573,11231.8333333333
2013-11-01,2013,11,349,20.66875,65.6308333333333,1.67045491421178,11250.9166666667
2013-12-01,2013,12,3,14.2726612903226,57.3133064516129,2.5207479148298,11270.0
2014-01-01,2014,1,2,14.8659026428294,61.4375631558492,0.413354724721341,11288.25
2014-02-01,2014,2,0,14.1585714285714,75.4741071428571,0.90325442492111,11306.5
2014-03-01,2014,3,1,17.9689516129032,77.0298387096774,2.141950688565,11324.75
2014-04-01,2014,4,3,22.6025833333333,79.8475,2.2300625,11343.0
2014-05-01,2014,5,5,25.3138709677419,86.8838709677419,6.02600230414746,11361.25
2014-06-01,2014,6,24,28.6201666666667,79.9166666666667,4.76917261904762,11379.5
2014-07-01,2014,7,252,29.7125806451613,77.0709677419355,6.90663000977516,11397.75
2014-08-01,2014,8,1841,28.8826317204301,78.7679032258064,5.99708627606712,11416.0
2014-09-01,2014,9,18582,28.75375,75.1891666666667,3.78928751120072,11434.25
2014-10-01,2014,10,22755,25.4840322580645,65.6532258064516,6.21804696755577,11452.5
2014-11-01,2014,11,1646,21.616899930265,74.2629567642957,1.51253159275121,11470.75
2014-12-01,2014,12,78,14.6462903225806,63.5379032258064,0.918336328109911,11489.0
2015-01-01,2015,1,8,15.16995951417,68.8384615384615,1.10830945270979,11504.75
2015-02-01,2015,2,6,17.0125,72.7473214285714,0.548974571819679,11520.5
2015-03-01,2015,3,6,18.881592920354,80.8548672566371,0.638268216703094,11536.25
2015-04-01,2015,4,5,22.8604166666667,74.9883333333333,3.75828116837008,11552.0
2015-05-01,2015,5,8,26.4127125506073,85.1481781376518,6.7485545146408,11567.75
2015-06-01,2015,6,6,29.3113333333333,78.9833333333333,3.67854955357143,11583.5
2015-07-01,2015,7,15,28.8492741935484,77.1637096774194,5.77969632938737,11599.25
2015-08-01,2015,8,58,28.9476113360324,76.1910931174089,4.13207186553895,11615.0
2015-09-01,2015,9,1141,27.8740833333334,76.1008333333333,3.09861546800239,11630.75
2015-10-01,2015,10,344,25.2289430894309,71.5878048780488,1.6941028317596,11646.5
2015-11-01,2015,11,77,22.8348333333333,73.2045833333333,0.92799974910214,11662.25
2015-12-01,2015,12,9,16.7198380566802,73.9886639676113,1.50758115469302,11678.0
2016-01-01,2016,1,7,14.3283870967742,80.720564516129,3.05940929868095,11697.1666666667
2016-02-01,2016,2,15,13.9564511106892,71.8329561420163,0.832270066393921,11716.3333333333
2016-03-01,2016,3,9,16.930415959253,81.3360421836228,2.55802852826766,11735.5
2016-04-01,2016,4,7,23.494859483961,86.9960425383542,6.55914602664413,11754.6666666667
2016-05-01,2016,5,12,26.3998677680554,82.8964836097689,6.97746167019358,11773.8333333333
2016-06-01,2016,6,10,28.8366666666667,83.7858333333333,5.50117130183412,11793.0
2016-07-01,2016,7,38,29.4899595141701,80.4259109311741,6.10874269005848,11812.1666666667
2016-08-01,2016,8,56,28.3416129032258,84.641935483871,7.62887376792115,11831.3333333333
2016-09-01,2016,9,224,27.7438493723849,79.7954149232915,3.55523793120863,11850.5
2016-10-01,2016,10,112,26.0737903225807,80.4419354838709,2.67595883840914,11869.6666666667
2016-11-01,2016,11,49,20.6630833333333,80.0941666666667,2.06610971373665,11888.8333333333
2016-12-01,2016,12,5,18.0618623481781,70.1894736842105,1.45150468432283,11908.0
2017-01-01,2017,1,9,17.0439810856329,78.5246502137582,0.388618595840962,11927.4166666667
2017-02-01,2017,2,6,15.8711607142857,73.1357142857143,0.904492345004819,11946.8333333333
2017-03-01,2017,3,6,18.5101201514954,81.0314352879718,1.59654162096421,11966.25
2017-04-01,2017,4,10,22.4721976987448,81.6122140864714,3.26265351005405,11985.6666666667
2017-05-01,2017,5,11,25.6191935483871,82.3217741935484,4.78558509441574,12005.0833333333
2017-06-01,2017,6,23,28.444319735007,85.5447036262204,5.62360467814896,12024.5
2017-07-01,2017,7,39,28.465,84.0072580645161,6.50411458333333,12043.9166666667
2017-08-01,2017,8,196,29.3103225806452,80.4629032258064,3.8300436827957,12063.3333333333
2017-09-01,2017,9,385,28.8885833333333,79.5591666666666,3.03805298160173,12082.75
2017-10-01,2017,10,758,25.3130220713073,70.3417493796526,3.00862858226868,12102.1666666667
2017-11-01,2017,11,208,20.8778333333334,75.1608333333333,1.1224968134917,12121.5833333333
2017-12-01,2017,12,11,16.4512096774194,61.6887096774194,0.194701962943756,12141.0
2018-01-01,2018,1,2,14.8050806451613,75.4233870967742,1.4489507479122,12158.25
2018-02-01,2018,2,3,15.0386607142857,69.4017857142857,0.648678705507535,12175.5
2018-03-01,2018,3,2,20.1391935483871,74.1112903225806,1.49798695394902,12192.75
2018-04-01,2018,4,8,22.8470292887029,77.1305439330544,2.56674946330955,12210.0
2018-05-01,2018,5,24,27.8200809716599,78.7072874493927,5.77862460016542,12227.25
2018-06-01,2018,6,31,27.9156666666667,82.8891666666667,5.57703939306492,12244.5
2018-07-01,2018,7,74,28.8931174089069,81.8064777327935,5.48330297855921,12261.75
2018-08-01,2018,8,349,28.2395967741935,85.3145161290323,5.43713001307759,12279.0
2018-09-01,2018,9,1211,27.6331624825662,79.9090585774059,5.44996367374789,12296.25
2018-10-01,2018,10,1262,23.8795161290323,71.2653225806452,2.43574817548651,12313.5
2018-11-01,2018,11,315,21.4488129601186,80.2713040887665,0.903757613335711,12330.75
2018-12-01,2018,12,34,17.2776488833747,77.2035686300118,0.270711983807659,12348.0
2019-01-01,2019,1,34,16.3933302860128,76.4661518871621,0.147903513648299,12359.75
2019-02-01,2019,2,13,18.6429464285714,84.2517857142857,2.36407944786011,12371.5
2019-03-01,2019,3,19,19.6688383178791,85.2490629489356,2.30054336483722,12383.25
2019-04-01,2019,4,39,23.6990258019526,87.5958786610879,6.15073041222835,12395.0
2019-05-01,2019,5,89,24.935564516129,85.7798387096774,3.67348502304147,12406.75
2019-06-01,2019,6,265,28.3145390516039,86.780819386332,3.91044194721013,12418.5
2019-07-01,2019,7,428,29.0627419354839,84.8040322580645,3.47740104784766,12430.25
2019-08-01,2019,8,1347,28.9638866396761,84.0032388663968,5.52264777327935,12442.0
2019-09-01,2019,9,1517,28.0769166666667,73.7841666666667,4.6614572861552,12453.75
2019-10-01,2019,10,1786,25.3271370967742,71.7576612903226,0.972451054404204,12465.5
2019-11-01,2019,11,473,21.3425573570432,66.7823744769874,0.0927306813113292,12477.25
2019-12-01,2019,12,32,17.5380487804878,67.0528455284553,0.307776529738982,12489.0
